Store ID,Store Name,Division,n_weeks,Actual_Total,Predicted_Total,WAPE_pct,Bias_pct,RMSE,Q1_Bias,Q2_Bias,Q3_Bias,Q4_Bias,abs_bias,target_status,role_of_store,Plan_Total,Plan_Bias_pct,Plan_WAPE_pct,Model_Improvement_pp
S01460,"Eastmesa, CA",WEST,13,11706971.0,11614130.0,6.11,-0.79,85925.0,,,0.2,-1.5,0.79,Well-Calibrated,Maintain,11647803.6886,-0.5054023914469422,0.5054023914469422,-5.604597608553058
S01493,"Copperbrook, IL",WEST,13,3492677.0,3520289.0,8.21,0.79,25529.0,,,1.9,0.1,0.79,Well-Calibrated,Maintain,3493148.5726,0.013501752380769028,0.013501752380769028,-8.196498247619232
S00865,"Eaglebrook, MD",NORTH,13,3560169.0,3531992.0,7.16,-0.79,22222.0,,,-1.3,-0.4,0.79,Well-Calibrated,High Growth,3622615.1017,1.7540207136234263,1.7540207136234263,-5.405979286376574
S00706,"Southport, TX",SOUTH,13,22897733.0,23078182.0,7.89,0.79,160768.0,,,-0.7,1.8,0.79,Well-Calibrated,Neutral,22679634.580000002,-0.9524891394270256,0.9524891394270256,-6.937510860572974
S00501,"Sagegard, NC",SOUTH,13,49586079.0,49972016.0,6.76,0.78,303295.0,,,1.3,0.4,0.78,Well-Calibrated,Maintain,47185733.843,-4.840764193111534,4.840764193111534,-1.9192358068884658
S01186,"Lowheights, VA",NORTH,13,3825134.0,3855010.0,5.57,0.78,24713.0,,,-0.6,1.8,0.78,Well-Calibrated,Maintain,3787656.6562,-0.9797655140970203,0.9797655140970203,-4.59023448590298
S00672,"Redcamp, AL",SOUTH,13,38585847.0,38887376.0,9.28,0.78,419036.0,,,4.5,-1.6,0.78,Well-Calibrated,Defend,38735958.838,0.3890334142464192,0.3890334142464192,-8.89096658575358
S00354,"Grayford, TX",WEST,13,12073333.0,12168107.0,7.25,0.78,88108.0,,,-2.8,3.4,0.78,Well-Calibrated,Growth,10787146.1923,-10.653121285563818,10.653121285563818,3.4031212855638184
S01535,"Cedarview, OR",WEST,13,9019163.0,8948605.0,9.55,-0.78,78091.0,,,3.1,-3.3,0.78,Well-Calibrated,Maintain,9127647.9486,1.2028272313073816,1.2028272313073816,-8.34717276869262
S00233,"Cedarhollow, FL",SOUTH,13,22378793.0,22554282.0,6.11,0.78,154626.0,,,3.1,-0.6,0.78,Well-Calibrated,Neutral,24259752.996,8.405100292942516,8.405100292942516,2.2951002929425153
S00417,"Ironharbor, NH",NORTH,12,12475920.0,12379350.0,7.69,-0.77,103145.0,,,-2.6,0.7,0.77,Well-Calibrated,Neutral,12305286.475300001,-1.3677029405446575,1.3677029405446575,-6.322297059455343
S01415,"Foxmere, TN",SOUTH,13,6433878.0,6384469.0,7.02,-0.77,44831.0,,,-1.4,-0.3,0.77,Well-Calibrated,High Growth,6704564.0195,4.207198512312487,4.207198512312487,-2.812801487687513
S00610,"Moonridge, NY",NORTH,13,11100128.0,11014468.0,6.52,-0.77,72872.0,,,-2.1,0.3,0.77,Well-Calibrated,Maintain,10381756.8125,-6.471737870950678,6.471737870950678,-0.0482621290493217
S01193,"Ironhaven, NY",NORTH,13,41466399.0,41785096.0,5.2,0.77,213951.0,,,-1.6,2.6,0.77,Well-Calibrated,Maintain,41809201.334,0.8266990678404431,0.8266990678404431,-4.373300932159557
S00134,"Maplepoint, MA",NORTH,13,17958839.0,18096984.0,6.35,0.77,124715.0,,,0.1,1.2,0.77,Well-Calibrated,Defend,17945170.594,-0.076109630472212,0.076109630472212,-6.273890369527788
S01687,"Copperisle, NY",NORTH,13,6859110.0,6805968.0,11.09,-0.77,86773.0,,,-5.2,2.4,0.77,Well-Calibrated,Defend,6954897.4956,1.3965003564602407,1.3965003564602407,-9.69349964353976
S00577,"Brightisle, SC",SOUTH,13,19091510.0,18945254.0,6.58,-0.77,117365.0,,,5.3,-4.5,0.77,Well-Calibrated,Growth,18111389.143,-5.133804801191738,5.133804801191738,-1.4461951988082618
S00964,"Silverwatch, AL",SOUTH,13,10463454.0,10544343.0,5.17,0.77,48682.0,,,1.1,0.5,0.77,Well-Calibrated,Neutral,10519072.6975,0.5315519856062805,0.5315519856062805,-4.6384480143937195
S00859,"Sagemont, IN",NORTH,13,4911974.0,4949332.0,6.28,0.76,31655.0,,,-2.6,3.3,0.76,Well-Calibrated,High Growth,4702898.7465,-4.25644055729936,4.25644055729936,-2.0235594427006403
S00594,"Easthollow, KY",SOUTH,13,21397695.0,21559888.0,7.87,0.76,157184.0,,,-1.2,2.2,0.76,Well-Calibrated,Maintain,21569812.016,0.8043717606031814,0.8043717606031814,-7.065628239396819
S01656,"Blacktown, FL",SOUTH,13,3238764.0,3214517.0,9.39,-0.75,26264.0,,,-0.0,-1.2,0.75,Well-Calibrated,Growth,3129335.25,-3.3787194744661853,3.3787194744661853,-6.011280525533815
S00259,"Vangate, GA",SOUTH,13,15466557.0,15349826.0,5.3,-0.75,73157.0,,,0.2,-1.4,0.75,Well-Calibrated,High Growth,16068012.784,3.888750314630464,3.888750314630464,-1.411249685369536
S01375,"Vanbrook, IN",NORTH,13,22493962.0,22324788.0,6.62,-0.75,140438.0,,,0.4,-1.5,0.75,Well-Calibrated,Maintain,22183378.915,-1.3807397958616667,1.3807397958616667,-5.239260204138334
S00703,"Southside, MD",NORTH,13,6261781.0,6214672.0,5.32,-0.75,32835.0,,,-2.3,0.4,0.75,Well-Calibrated,Maintain,6380720.6938,1.8994547046598969,1.8994547046598969,-3.420545295340103
S00416,"Ashreach, PA",NORTH,13,10776500.0,10855876.0,4.28,0.74,49668.0,,,2.4,-0.4,0.74,Well-Calibrated,Maintain,11228296.4218,4.192422602885914,4.192422602885914,-0.08757739711408608
S00191,"Moonplains, WV",NORTH,13,12970645.0,13067111.0,5.66,0.74,66523.0,,,-0.2,1.5,0.74,Well-Calibrated,Defend,13282114.4542,2.401341291817019,2.401341291817019,-3.258658708182981
S00430,"Royalrun, TX",SOUTH,13,7967167.0,8026225.0,5.17,0.74,40181.0,,,-0.6,1.7,0.74,Well-Calibrated,High Growth,8290666.1002,4.060403154596862,4.060403154596862,-1.1095968454031375
S01633,"Irongate, CA",WEST,13,2045956.0,2061188.0,10.95,0.74,23050.0,,,-2.8,3.1,0.74,Well-Calibrated,Neutral,2000046.5,-2.2439143363786904,2.2439143363786904,-8.706085663621309
S00006,"Cleargate, SC",SOUTH,13,8166488.0,8106698.0,7.59,-0.73,65775.0,,,-1.7,-0.1,0.73,Well-Calibrated,High Growth,8189277.3299,0.27905912431390634,0.27905912431390634,-7.310940875686094
S00460,"Ironside, LA",SOUTH,13,11198672.0,11280199.0,6.96,0.73,74160.0,,,0.2,1.1,0.73,Well-Calibrated,Defend,11552828.7817,3.162489103172235,3.162489103172235,-3.797510896827765
S01107,"Vandor, MA",NORTH,13,6489875.0,6442784.0,5.86,-0.73,38700.0,,,-3.7,1.4,0.73,Well-Calibrated,Neutral,6399618.5298999995,-1.3907274038406054,1.3907274038406054,-4.469272596159395
S01564,"Ironmark, PA",NORTH,13,7792636.0,7735508.0,4.96,-0.73,44349.0,,,-0.9,-0.6,0.73,Well-Calibrated,Defend,8001950.6781,2.686057427807486,2.686057427807486,-2.273942572192514
S01100,"Royalharbor, NJ",NORTH,13,5226700.0,5265085.0,7.78,0.73,37214.0,,,4.0,-1.4,0.73,Well-Calibrated,Maintain,5428041.1468,3.8521657412899195,3.8521657412899195,-3.9278342587100807
S00272,"Beargrove, TX",SOUTH,13,7763588.0,7707332.0,6.13,-0.72,48240.0,,,-1.3,-0.4,0.72,Well-Calibrated,High Growth,7960208.7834,2.5326019799092903,2.5326019799092903,-3.5973980200907096
S01185,"Easttown, NC",SOUTH,13,22037204.0,21878252.0,6.51,-0.72,140924.0,,,1.6,-2.2,0.72,Well-Calibrated,Growth,21691358.832,-1.5693695443396605,1.5693695443396605,-4.940630455660339
S00246,"Maplebay, NV",WEST,13,2479723.0,2497493.0,7.59,0.72,16801.0,,,0.7,0.7,0.72,Well-Calibrated,High Growth,2409398.75,-2.8359720017114816,2.8359720017114816,-4.754027998288518
S01264,"Laketown, NY",NORTH,13,19559047.0,19417270.0,7.99,-0.72,149024.0,,,0.2,-1.4,0.72,Well-Calibrated,Defend,19356378.817,-1.036186389858352,1.036186389858352,-6.953813610141648
S00131,"Bearhold, CA",WEST,13,16824762.0,16703090.0,7.99,-0.72,128603.0,,,2.8,-3.0,0.72,Well-Calibrated,Growth,17079930.736700002,1.516626129391917,1.516626129391917,-6.473373870608083
S01094,"Starshire, WA",WEST,13,27320466.0,27122846.0,8.37,-0.72,310095.0,,,0.7,-1.7,0.72,Well-Calibrated,Neutral,28639242.201,4.827063348773045,4.827063348773045,-3.5429366512269542
S00056,"Mapleport, TX",WEST,13,6881293.0,6929848.0,7.09,0.71,44148.0,,,-1.8,2.4,0.71,Well-Calibrated,Defend,7395914.3135,7.478555461887761,7.478555461887761,0.38855546188776113
S01393,"Galplains, NC",SOUTH,13,3421290.0,3396836.0,7.56,-0.71,25296.0,,,1.2,-1.9,0.71,Well-Calibrated,High Growth,3370551.3187,-1.483027784841385,1.483027784841385,-6.076972215158614
S01706,"Whitewood, AR",SOUTH,13,27600160.0,27795556.0,4.27,0.71,106505.0,,,3.6,-1.1,0.71,Well-Calibrated,Growth,27913920.156,1.136805569243075,1.136805569243075,-3.133194430756925
S00665,"Granitemont, KY",SOUTH,13,5214303.0,5251170.0,5.5,0.71,28937.0,,,-0.2,1.4,0.71,Well-Calibrated,High Growth,5244157.9785,0.5725593334334464,0.5725593334334464,-4.927440666566554
S00047,"Eastcamp, TX",WEST,13,26686841.0,26876758.0,6.48,0.71,157868.0,,,2.4,-0.4,0.71,Well-Calibrated,High Growth,25379665.358,-4.898202983260555,4.898202983260555,-1.5817970167394453
S01619,"Wolfrun, MD",NORTH,13,9291587.0,9225214.0,4.96,-0.71,45234.0,,,0.1,-1.2,0.71,Well-Calibrated,Growth,9103225.4136,-2.027227279903857,2.027227279903857,-2.932772720096143
S00175,"Westcrest, OH",NORTH,13,3893217.0,3920508.0,5.97,0.7,25343.0,,,1.8,-0.1,0.7,Well-Calibrated,High Growth,3920259.1949,0.6945976784751532,0.6945976784751532,-5.2754023215248464
S00425,"Riverkeep, CA",WEST,13,5710866.0,5670736.0,9.33,-0.7,46312.0,,,-1.2,-0.4,0.7,Well-Calibrated,Neutral,5905497.2365,3.4080862079411363,3.4080862079411363,-5.921913792058864
S01670,"Copperreach, IN",NORTH,13,1724328.0,1736467.0,5.86,0.7,10547.0,,,-1.4,2.2,0.7,Well-Calibrated,Maintain,1730440.1982,0.3544684190014884,0.3544684190014884,-5.505531580998512
S00298,"Lowwatch, MA",NORTH,12,34069020.0,33830764.0,6.31,-0.7,217499.0,,,-1.3,-0.2,0.7,Well-Calibrated,Maintain,33436156.0,-1.857593790487663,1.857593790487663,-4.452406209512336
S00331,"Morbend, TX",SOUTH,13,8724104.0,8663945.0,4.93,-0.69,39245.0,,,-0.4,-0.9,0.69,Well-Calibrated,High Growth,9056557.1402,3.810742515219904,3.810742515219904,-1.1192574847800958
S01652,"Ironwood, NC",SOUTH,13,4983536.0,4949043.0,5.61,-0.69,25243.0,,,-0.3,-0.9,0.69,Well-Calibrated,Neutral,4830923.5583999995,-3.0623324803914427,3.0623324803914427,-2.5476675196085576
S00552,"Greenbend, NC",SOUTH,13,5296467.0,5259688.0,5.44,-0.69,33519.0,,,0.1,-1.2,0.69,Well-Calibrated,High Growth,5355511.945,1.1147986950546525,1.1147986950546525,-4.325201304945348
S01566,"Eaglerun, FL",SOUTH,13,11172830.0,11250164.0,9.66,0.69,107719.0,,,-3.6,3.1,0.69,Well-Calibrated,Growth,12195264.5942,9.151079844587272,9.151079844587272,-0.5089201554127278
S00028,"Brightheights, SC",SOUTH,13,42740420.0,42446950.0,6.6,-0.69,292812.0,,,2.2,-2.5,0.69,Well-Calibrated,Growth,41750589.154,-2.315912772967605,2.315912772967605,-4.284087227032394
S00299,"Lakemesa, PA",NORTH,13,13718139.0,13624310.0,6.26,-0.68,79293.0,,,0.3,-1.4,0.68,Well-Calibrated,Defend,13521966.8946,-1.4300198109962274,1.4300198109962274,-4.829980189003773
S00997,"Oakside, FL",SOUTH,13,4920220.0,4886788.0,7.4,-0.68,35709.0,,,-1.4,-0.3,0.68,Well-Calibrated,Growth,4973082.5558,1.0743941490421203,1.0743941490421203,-6.32560585095788
S00803,"Frostharbor, CA",WEST,13,7328486.0,7278704.0,7.84,-0.68,58883.0,,,1.6,-2.0,0.68,Well-Calibrated,Maintain,7442719.1768,1.5587554755511512,1.5587554755511512,-6.281244524448849
S01265,"Oakfall, PA",NORTH,13,39389844.0,39657350.0,6.8,0.68,245048.0,,,1.1,0.4,0.68,Well-Calibrated,Defend,41092576.0,4.322769087382017,4.322769087382017,-2.4772309126179826
S00975,"Shadowwood, TN",SOUTH,13,30594314.0,30387436.0,4.37,-0.68,129666.0,,,-0.4,-0.9,0.68,Well-Calibrated,Neutral,30255460.273000002,-1.107570926414621,1.107570926414621,-3.262429073585379
S00085,"Ashplains, MT",WEST,13,9035437.0,8974322.0,9.26,-0.68,76558.0,,,0.2,-1.3,0.68,Well-Calibrated,High Growth,8702549.2051,-3.684246759730604,3.684246759730604,-5.575753240269396
S00169,"Galgate, MI",NORTH,13,3561938.0,3537592.0,7.83,-0.68,29085.0,,,-2.6,0.7,0.68,Well-Calibrated,Maintain,3609426.5154,1.3332212801008867,1.3332212801008867,-6.496778719899114
S00188,"Greencourt, FL",SOUTH,13,10087760.0,10018992.0,6.55,-0.68,61208.0,,,4.3,-3.8,0.68,Well-Calibrated,Neutral,10537240.0821,4.455697618698306,4.455697618698306,-2.094302381301694
S01134,"Royalview, MS",SOUTH,13,5345813.0,5382432.0,4.64,0.68,24653.0,,,-0.1,1.2,0.68,Well-Calibrated,Maintain,5602382.5325,4.799448325259408,4.799448325259408,0.1594483252594081
S00758,"Frosthollow, PA",NORTH,13,6617991.0,6662758.0,5.67,0.68,42209.0,,,-0.4,1.5,0.68,Well-Calibrated,Defend,6705831.261,1.3272949600566084,1.3272949600566084,-4.342705039943391
S00301,"Blackdale, NY",NORTH,13,6831876.0,6877333.0,6.61,0.67,44669.0,,,-1.4,2.2,0.67,Well-Calibrated,Maintain,6566296.4746,-3.8873586903509323,3.8873586903509323,-2.722641309649068
S00540,"Wincove, NC",SOUTH,13,6669350.0,6625590.0,6.42,-0.66,39061.0,,,-3.0,1.0,0.66,Well-Calibrated,Maintain,6486286.5543,-2.7448468846289376,2.7448468846289376,-3.6751531153710624
S01721,"Goldtown, PA",NORTH,13,4983610.0,5016432.0,3.63,0.66,17272.0,,,1.0,0.4,0.66,Well-Calibrated,Defend,4900365.2776999995,-1.6703699185931582,1.6703699185931582,-1.9596300814068417
S01573,"Stoneford, KY",SOUTH,13,7444915.0,7395981.0,5.98,-0.66,40255.0,,,-0.8,-0.5,0.66,Well-Calibrated,Maintain,6848672.8503,-8.008716683803643,8.008716683803643,2.0287166838036423
S00849,"Greendale, MO",WEST,13,6274872.0,6233356.0,7.82,-0.66,49417.0,,,-0.8,-0.5,0.66,Well-Calibrated,High Growth,6175014.4891,-1.591387217141642,1.591387217141642,-6.228612782858358
S00660,"Granitewatch, TN",SOUTH,13,7403611.0,7452415.0,6.12,0.66,47502.0,,,-3.6,3.9,0.66,Well-Calibrated,Maintain,7418783.4736,0.20493342505434364,0.20493342505434364,-5.915066574945657
S00383,"Irongate, OH",NORTH,13,18311293.0,18190480.0,10.11,-0.66,175802.0,,,-1.4,-0.2,0.66,Well-Calibrated,Defend,18324893.151,0.07427193153427525,0.07427193153427525,-10.035728068465724
S01132,"Shadowmere, VA",NORTH,13,14861102.0,14763286.0,5.46,-0.66,80223.0,,,0.7,-1.6,0.66,Well-Calibrated,High Growth,14728927.7784,-0.8893971766023798,0.8893971766023798,-4.57060282339762
S01039,"Lakecrest, AK",WEST,13,14736873.0,14640474.0,5.62,-0.65,94098.0,,,0.4,-1.4,0.65,Well-Calibrated,High Growth,14441025.6679,-2.0075312591755403,2.0075312591755403,-3.61246874082446
S01705,"Northwatch, IN",SOUTH,13,4148053.0,4174980.0,6.63,0.65,25126.0,,,-1.2,1.9,0.65,Well-Calibrated,Maintain,4190051.1607,1.0124788834665297,1.0124788834665297,-5.61752111653347
S01051,"Riverridge, MI",NORTH,13,6407545.0,6449152.0,6.97,0.65,43494.0,,,1.4,0.1,0.65,Well-Calibrated,Defend,6481035.2851,1.146933577524621,1.146933577524621,-5.823066422475379
S01400,"Greengard, PA",NORTH,13,3854404.0,3829480.0,5.33,-0.65,18410.0,,,-2.0,0.3,0.65,Well-Calibrated,Defend,3750527.7155999998,-2.6950025062240552,2.6950025062240552,-2.634997493775945
S00133,"Lowhaven, CA",WEST,13,4267094.0,4239442.0,6.88,-0.65,26645.0,,,-0.4,-0.8,0.65,Well-Calibrated,Defend,4136294.3822,-3.0653090323297336,3.0653090323297336,-3.8146909676702663
S00685,"Frostkeep, KY",NORTH,13,3527867.0,3550898.0,9.5,0.65,34441.0,,,-0.1,1.2,0.65,Well-Calibrated,Maintain,3474587.7029,-1.5102410918552225,1.5102410918552225,-7.989758908144777
S00586,"Foxcamp, MD",NORTH,13,5221565.0,5187522.0,6.42,-0.65,34662.0,,,0.8,-1.7,0.65,Well-Calibrated,Maintain,5106183.7304,-2.2097066607425213,2.2097066607425213,-4.210293339257479
S00690,"Redrock, OH",NORTH,13,10871874.0,10942957.0,3.23,0.65,32177.0,,,1.0,0.4,0.65,Well-Calibrated,Neutral,11151143.1053,2.568730149926314,2.568730149926314,-0.661269850073686
S00988,"Greenford, WA",WEST,13,8015598.0,8067490.0,5.25,0.65,45348.0,,,1.0,0.4,0.65,Well-Calibrated,Neutral,7964005.0453,-0.6436569635852454,0.6436569635852454,-4.606343036414755
S00107,"Lakedale, NY",NORTH,13,7786030.0,7836766.0,6.3,0.65,45602.0,,,0.3,0.9,0.65,Well-Calibrated,Defend,7840510.5469,0.6997217696309984,0.6997217696309984,-5.6002782303690015
S00350,"Moonhold, KY",SOUTH,13,13922700.0,13831950.0,7.54,-0.65,90310.0,,,-1.8,0.1,0.65,Well-Calibrated,High Growth,12788961.0191,-8.14309710688301,8.14309710688301,0.60309710688301
S01697,"Irongard, MS",SOUTH,13,8789263.0,8732748.0,6.18,-0.64,47473.0,,,0.4,-1.3,0.64,Well-Calibrated,Neutral,8733515.6353,-0.6342666580804412,0.6342666580804412,-5.545733341919559
S00840,"Foxford, MN",WEST,13,11003318.0,10933001.0,7.47,-0.64,76180.0,,,4.3,-3.6,0.64,Well-Calibrated,Growth,11242106.6607,2.1701514097838563,2.1701514097838563,-5.299848590216143
S00371,"Blueplains, CA",WEST,13,2494258.0,2510311.0,8.36,0.64,20840.0,,,5.0,-1.9,0.64,Well-Calibrated,Maintain,2555450.0064,2.4533150299608075,2.4533150299608075,-5.906684970039192
S00914,"Blackharbor, PA",NORTH,13,13023641.0,12942000.0,7.34,-0.63,83523.0,,,-3.5,1.5,0.63,Well-Calibrated,Defend,12144734.165000001,-6.748549311210275,6.748549311210275,-0.5914506887897248
S00008,"Ironfall, FL",SOUTH,13,23984065.0,24136280.0,5.67,0.63,122194.0,,,5.3,-2.3,0.63,Well-Calibrated,Neutral,23497603.956,-2.0282677019095794,2.0282677019095794,-3.6417322980904205
S00725,"Galridge, TX",SOUTH,13,21610468.0,21473288.0,5.63,-0.63,110167.0,,,-2.5,0.6,0.63,Well-Calibrated,High Growth,22556276.818,4.376623486358556,4.376623486358556,-1.2533765136414443
S00516,"Rivview, WV",NORTH,13,42611228.0,42342204.0,5.35,-0.63,199493.0,,,-1.6,0.1,0.63,Well-Calibrated,Defend,41614328.0,-2.339524221174757,2.339524221174757,-3.0104757788252425
S01302,"Eaglecliff, NC",SOUTH,13,9918395.0,9980386.0,7.26,0.63,76477.0,,,1.7,-0.1,0.63,Well-Calibrated,High Growth,10009255.6629,0.9160823187622676,0.9160823187622676,-6.343917681237732
S00533,"Eagletown, NY",NORTH,13,4358362.0,4386034.0,4.41,0.63,19335.0,,,0.2,1.0,0.63,Well-Calibrated,Defend,3985125.2225,-8.563693825799689,8.563693825799689,4.153693825799689
S00945,"Graniteport, WV",NORTH,13,41157340.0,40897830.0,4.69,-0.63,195503.0,,,-3.4,1.5,0.63,Well-Calibrated,Defend,40398512.0,-1.8437245944465799,1.8437245944465799,-2.8462754055534205
S00607,"Blueview, GA",SOUTH,13,2448533.0,2433000.0,5.74,-0.63,12972.0,,,1.1,-1.7,0.63,Well-Calibrated,Neutral,2344302.0,-4.256875443377728,4.256875443377728,-1.483124556622272
S01033,"Lakerock, NM",WEST,13,24541853.0,24387910.0,6.79,-0.63,168844.0,,,1.4,-1.9,0.63,Well-Calibrated,Growth,24896848.28,1.4464893095073186,1.4464893095073186,-5.343510690492682
S00857,"Shadowtown, LA",SOUTH,13,40149457.0,40402990.0,4.29,0.63,159265.0,,,1.3,0.2,0.63,Well-Calibrated,Growth,39607362.375,-1.3501916725797811,1.3501916725797811,-2.939808327420219
S00813,"Silvertown, GA",SOUTH,13,36343754.0,36117780.0,7.16,-0.62,243037.0,,,-2.0,0.2,0.62,Well-Calibrated,Neutral,35660455.749,-1.880098162121618,1.880098162121618,-5.279901837878382
S01412,"Westdor, NY",NORTH,13,14078979.0,13991880.0,7.74,-0.62,106548.0,,,0.9,-1.7,0.62,Well-Calibrated,Defend,13729096.385400001,-2.4851419595128244,2.4851419595128244,-5.254858040487176
S01053,"Redwood, NY",NORTH,13,13397922.0,13481328.0,4.64,0.62,57707.0,,,0.7,0.5,0.62,Well-Calibrated,Defend,13468141.7471,0.5241092394775797,0.5241092394775797,-4.11589076052242
S00493,"Blackhollow, NH",NORTH,13,6008843.0,6045816.0,7.64,0.62,43127.0,,,0.9,0.4,0.62,Well-Calibrated,Neutral,6001174.952,-0.12761272011933775,0.12761272011933775,-7.512387279880662
S00320,"Foxhaven, NC",SOUTH,13,6242941.0,6204187.0,6.02,-0.62,41540.0,,,0.2,-1.2,0.62,Well-Calibrated,Maintain,6086907.3114,-2.4993618969008353,2.4993618969008353,-3.5206381030991643
S00424,"Moonford, MD",NORTH,13,5814911.0,5850856.0,4.78,0.62,25728.0,,,0.4,0.8,0.62,Well-Calibrated,Maintain,6168464.63,6.080121088697658,6.080121088697658,1.300121088697658
S00916,"Cedarshire, MI",NORTH,13,8474487.0,8422038.0,5.97,-0.62,53799.0,,,-2.8,1.0,0.62,Well-Calibrated,Maintain,8519817.1095,0.5349009267463654,0.5349009267463654,-5.435099073253634
S01456,"Redharbor, OH",NORTH,13,10412491.0,10477531.0,7.2,0.62,71735.0,,,-1.1,1.9,0.62,Well-Calibrated,Neutral,10290140.3093,-1.1750376610169473,1.1750376610169473,-6.024962338983053
S01165,"Ashridge, MD",NORTH,13,9517399.0,9458499.0,4.59,-0.62,45378.0,,,0.9,-1.6,0.62,Well-Calibrated,Neutral,9033022.1475,-5.089382640151991,5.089382640151991,0.49938264015199074
S00046,"Mapleview, CA",WEST,13,7471488.0,7424794.0,9.29,-0.62,80382.0,,,3.6,-3.0,0.62,Well-Calibrated,Neutral,7499648.0664,0.37690037647119146,0.37690037647119146,-8.913099623528808
S00149,"Shadowmark, OK",WEST,13,33243505.0,33040888.0,5.64,-0.61,170268.0,,,0.8,-1.5,0.61,Well-Calibrated,Growth,32117813.117,-3.386200952637218,3.386200952637218,-2.2537990473627816
S01003,"Crystalmont, TX",WEST,13,4455663.0,4482707.0,4.96,0.61,22314.0,,,1.5,0.0,0.61,Well-Calibrated,Maintain,4885869.8466,9.655282425982392,9.655282425982392,4.695282425982392
S01728,"Lowhold, OH",NORTH,13,2843003.0,2825658.0,4.11,-0.61,11996.0,,,0.6,-1.5,0.61,Well-Calibrated,Defend,2812193.5436,-1.0836941220251974,1.0836941220251974,-3.026305877974803
S01410,"Graybrook, PA",NORTH,13,2767599.0,2784595.0,6.01,0.61,17255.0,,,-1.9,2.5,0.61,Well-Calibrated,Defend,2834866.0461999997,2.4305199633328294,2.4305199633328294,-3.5794800366671704
S00508,"Westfall, UT",WEST,13,6751844.0,6792343.0,7.63,0.6,48099.0,,,2.5,-0.8,0.6,Well-Calibrated,Neutral,6406895.6385,-5.108950406733326,5.108950406733326,-2.5210495932666737
S00855,"Greenisle, PA",NORTH,13,5748896.0,5783540.0,6.77,0.6,37145.0,,,-0.2,1.2,0.6,Well-Calibrated,Maintain,5865669.753,2.031237875933041,2.031237875933041,-4.738762124066959
S01533,"Blueisle, PA",NORTH,13,35987232.0,36203200.0,5.11,0.6,176808.0,,,1.5,-0.1,0.6,Well-Calibrated,Defend,36285428.0,0.8286161047340346,0.8286161047340346,-4.281383895265966
S00901,"Bearmere, TN",SOUTH,13,42452445.0,42705224.0,8.57,0.6,343742.0,,,1.5,-0.0,0.6,Well-Calibrated,High Growth,42246846.55,-0.48430296535335715,0.48430296535335715,-8.085697034646643
S01109,"Whitejunction, MO",WEST,13,6372430.0,6410857.0,4.85,0.6,32696.0,,,-0.1,1.1,0.6,Well-Calibrated,Defend,6370096.6904,-0.03661569605315821,0.03661569605315821,-4.813384303946841
S01568,"Pinedor, MD",NORTH,13,12014975.0,11942769.0,5.96,-0.6,62232.0,,,0.1,-1.1,0.6,Well-Calibrated,Neutral,12206895.7979,1.5973466270217007,1.5973466270217007,-4.362653372978299
S00139,"Sunkeep, WI",NORTH,13,3549125.0,3528010.0,13.86,-0.59,52289.0,,,2.4,-2.6,0.59,Well-Calibrated,Defend,3300575.4385,-7.003122220265554,7.003122220265554,-6.856877779734446
S00887,"Maplevalley, NH",NORTH,12,16579212.0,16676991.0,6.83,0.59,121081.0,,,-0.1,1.2,0.59,Well-Calibrated,Defend,16445969.0502,-0.8036748055335777,0.8036748055335777,-6.0263251944664225
S00565,"Vancliff, NC",SOUTH,13,28572494.0,28741726.0,5.79,0.59,145549.0,,,2.5,-0.7,0.59,Well-Calibrated,Growth,28722062.533,0.5234703452908235,0.5234703452908235,-5.266529654709177
S00343,"Greencliff, WA",WEST,13,6104613.0,6140805.0,7.09,0.59,46117.0,,,-0.4,1.3,0.59,Well-Calibrated,Neutral,6321379.7512,3.5508680271787876,3.5508680271787876,-3.5391319728212123
S00722,"Windale, TX",WEST,13,5832500.0,5798044.0,3.36,-0.59,18349.0,,,0.1,-1.0,0.59,Well-Calibrated,High Growth,6101953.2816,4.619859093013293,4.619859093013293,1.2598590930132931
S00348,"Granitekeep, NC",SOUTH,13,13569830.0,13490200.0,6.6,-0.59,78807.0,,,-1.4,-0.0,0.59,Well-Calibrated,Maintain,13366265.669,-1.5001244009689159,1.5001244009689159,-5.099875599031083
S00065,"Whitemark, KY",SOUTH,13,19280467.0,19394198.0,7.11,0.59,132039.0,,,1.0,0.3,0.59,Well-Calibrated,Neutral,19510024.901,1.1906241741966133,1.1906241741966133,-5.919375825803387
S01389,"Bluereach, TX",WEST,13,18341164.0,18232426.0,6.0,-0.59,99784.0,,,-0.8,-0.5,0.59,Well-Calibrated,High Growth,18501993.4006,0.8768767380303737,0.8768767380303737,-5.123123261969626
S01457,"Eastgate, FL",SOUTH,13,5329976.0,5299312.0,6.42,-0.58,34124.0,,,-2.9,0.9,0.58,Well-Calibrated,Neutral,5598078.5959,5.0300901148523005,5.0300901148523005,-1.3899098851476994
S01423,"Eastpoint, TX",SOUTH,13,18857057.0,18747190.0,4.53,-0.58,79907.0,,,1.1,-1.7,0.58,Well-Calibrated,High Growth,16764407.672,-11.097433326950222,11.097433326950222,6.567433326950222
S00917,"Coppergard, NC",SOUTH,13,14786868.0,14700525.0,7.04,-0.58,96760.0,,,-1.4,-0.0,0.58,Well-Calibrated,High Growth,15059266.5479,1.8421652773258042,1.8421652773258042,-5.197834722674196
